accuracy;loss;val_accuracy;val_loss
0.832335352897644;0.38735446333885193;0.9010238647460938;0.3380661606788635
0.8511548042297363;0.3761603534221649;0.9010238647460938;0.33730390667915344
0.8426005244255066;0.3729479908943176;0.9010238647460938;0.3366485834121704
0.843455970287323;0.3828049898147583;0.9010238647460938;0.3359292149543762
0.8460222482681274;0.3764612376689911;0.9010238647460938;0.3352915942668915
0.8349016308784485;0.37386250495910645;0.9010238647460938;0.334640771150589
0.8400342464447021;0.382899671792984;0.9010238647460938;0.3340316712856293
0.8417450785636902;0.3697081208229065;0.9010238647460938;0.3333393633365631
0.8597091436386108;0.3680956959724426;0.9010238647460938;0.3325498402118683
0.8502994179725647;0.38000398874282837;0.9010238647460938;0.33185693621635437
0.845166802406311;0.3751319646835327;0.9010238647460938;0.33117467164993286
0.843455970287323;0.3739534020423889;0.9010238647460938;0.33048495650291443
0.8374679088592529;0.37794020771980286;0.9010238647460938;0.32988396286964417
0.8417450785636902;0.36797034740448;0.9010238647460938;0.3292234539985657
0.8485885262489319;0.37704500555992126;0.9010238647460938;0.32861751317977905
0.843455970287323;0.3771386444568634;0.9010238647460938;0.3280591070652008
0.8443113565444946;0.3772454559803009;0.9010238647460938;0.3275000751018524
0.8520102500915527;0.36811134219169617;0.9010238647460938;0.3269198536872864
0.8588536977767944;0.359609454870224;0.9010238647460938;0.32623904943466187
0.8494439721107483;0.36959171295166016;0.9010238647460938;0.3256928324699402
0.8520102500915527;0.36984068155288696;0.9010238647460938;0.32504358887672424
0.8477330803871155;0.3736630082130432;0.9010238647460938;0.32445475459098816
0.8383233547210693;0.3692653179168701;0.9010238647460938;0.32391276955604553
0.8571428656578064;0.3585318624973297;0.9010238647460938;0.323284775018692
0.8631308674812317;0.35656142234802246;0.9010238647460938;0.32267335057258606
0.8468776941299438;0.36525312066078186;0.9010238647460938;0.322018027305603
0.8443113565444946;0.3654552400112152;0.9010238647460938;0.321472704410553
0.8460222482681274;0.3631180226802826;0.9010238647460938;0.3209393322467804
0.8648417592048645;0.35699203610420227;0.9010238647460938;0.3202803134918213
0.843455970287323;0.3687749207019806;0.9010238647460938;0.31971195340156555
0.8485885262489319;0.36330777406692505;0.9010238647460938;0.3191574811935425
0.8605645895004272;0.3632480800151825;0.9010238647460938;0.3185693025588989
0.8502994179725647;0.36472803354263306;0.9010238647460938;0.31792575120925903
0.8554319739341736;0.35574328899383545;0.9010238647460938;0.3173672556877136
0.8494439721107483;0.35863974690437317;0.9010238647460938;0.31675010919570923
0.8417450785636902;0.3565009534358978;0.9010238647460938;0.3161635398864746
0.8511548042297363;0.36008965969085693;0.9010238647460938;0.3156694769859314
0.8588536977767944;0.3497909605503082;0.9010238647460938;0.3150753378868103
0.8468776941299438;0.3591356873512268;0.9010238647460938;0.31458020210266113
0.8520102500915527;0.35898348689079285;0.9010238647460938;0.3140967786312103
0.8511548042297363;0.3554745316505432;0.9010238647460938;0.31351131200790405
0.8537211418151855;0.35407617688179016;0.9010238647460938;0.31291869282722473
0.8579983115196228;0.3564586639404297;0.9010238647460938;0.31240859627723694
0.8520102500915527;0.35729458928108215;0.9010238647460938;0.3118911385536194
0.8648417592048645;0.3485909402370453;0.9010238647460938;0.31127846240997314
0.8374679088592529;0.35852110385894775;0.9010238647460938;0.31080105900764465
0.8502994179725647;0.35433873534202576;0.9010238647460938;0.31033849716186523
0.8408896327018738;0.35078752040863037;0.9010238647460938;0.3098291754722595
0.854576587677002;0.3501468300819397;0.9010238647460938;0.30928853154182434
0.8477330803871155;0.3614116609096527;0.9010238647460938;0.30881449580192566
